station id,station name,station latitude,station longitude,daily bike occupation ratio,parking time,DBOR_Norm,PT_Norm,Station_type
496,E 16 St & 5 Ave,40.737262,-73.99239,0.3507024193270109,1695.0,-0.1956433432361961,-0.8000437280353073,Balanced
497,E 17 St & Broadway,40.73705,-73.990093,0.3801891873693224,1446.0,-0.019258129615390862,-0.9348324150583553,Balanced
498,Broadway & W 32 St,40.748549,-73.988084,0.08439739608597102,454.0,-1.7886381517978651,-1.9176219789009443,HighDemand&LowSupply
499,Broadway & W 60 St,40.769155,-73.98191800000001,0.1879198310725979,572.0,-1.169383210616773,-1.7216155400140924,HighDemand&LowSupply
500,Broadway & W 51 St,40.762288,-73.983362,0.17155987911464293,2013.5000000000002,-1.2672458728383256,-0.6539632579650914,Balanced
501,FDR Drive & E 35 St,40.744219,-73.971212,0.2824990112465209,1618.0,-0.6036254146073908,-0.8394855795505255,Balanced
502,Henry St & Grand St,40.714215,-73.981346,0.5239345353559821,2900.0,0.8406039575160954,-0.34445106841778345,Balanced
503,E 20 St & Park Ave,40.738274,-73.98751999999999,0.24436915102396436,1211.0,-0.8317122476925354,-1.0852928779068278,Balanced
504,1 Ave & E 15 St,40.732219,-73.981656,0.4299754989580323,1265.0,0.2785557641408057,-1.048282648422421,Balanced
505,6 Ave & W 33 St,40.749013,-73.988484,0.16472690686488678,650.0,-1.3081196392751504,-1.6131669188425621,HighDemand&LowSupply
507,E 25 St & 2 Ave,40.739126,-73.979738,0.2296959801730807,813.0,-0.9194848503499001,-1.4233391198607663,Balanced
508,W 46 St & 11 Ave,40.763414000000004,-73.996674,0.4359174512788568,988.0000000000001,0.31409958935519877,-1.2579501397706854,Balanced
509,9 Ave & W 22 St,40.745497,-74.001971,0.5898639014030701,1763.5,1.2349830667291877,-0.7664336610654343,Balanced
510,W 51 St & 6 Ave,40.760659999999994,-73.98042,0.21186245365712653,3979.0000000000005,-1.026162204057,-0.07609824980368673,Balanced
511,E 14 St & Avenue B,40.729387,-73.977724,0.4867696181270884,5767.0,0.6182892618121953,0.23874608750468393,Balanced
513,W 56 St & 10 Ave,40.768254,-73.988639,0.16118543657089227,929.0000000000001,-1.329304158156352,-1.310186976424497,HighDemand&LowSupply
514,12 Ave & W 40 St,40.760875,-74.00277700000001,0.5238133169217318,1099.0,0.8398788478876229,-1.1676225692812692,Balanced
515,W 43 St & 10 Ave,40.760094,-73.994618,0.4489415470079207,1625.0,0.39200768372798156,-0.8358232151577973,Balanced
516,E 47 St & 1 Ave,40.752069,-73.967844,0.18976727146269437,2553.5,-1.1583321124634833,-0.4524011923263391,Balanced
517,Pershing Square South,40.751581,-73.97791,0.09925053381605846,357.0,-1.6997890155445674,-2.1215348059548953,HighDemand&LowSupply
518,E 39 St & 2 Ave,40.747803999999995,-73.973442,0.15924625315286853,608.0,-1.340904048688513,-1.6698351786116998,HighDemand&LowSupply
519,Pershing Square North,40.751872999999996,-73.97770600000001,0.18125702951614234,164.0,-1.209239042702612,-2.7814474554584194,HighDemand&LowSupply
520,W 52 St & 5 Ave,40.759923,-73.976485,0.12144860519229923,26145.0,-1.5670036402179206,1.5210461204305445,Balanced
521,8 Ave & W 31 St,40.750966999999996,-73.994442,0.5677181830460416,1837.5000000000002,1.102510858938033,-0.7315614463303503,Balanced
522,E 51 St & Lexington Ave,40.757148,-73.972078,0.2372086248097057,4709.5,-0.8745453904814317,0.06689372890574097,Balanced
523,W 38 St & 8 Ave,40.754666,-73.991382,0.17718381093851054,634.0,-1.233604396270995,-1.634310922553321,HighDemand&LowSupply
524,W 43 St & 6 Ave,40.755272999999995,-73.98316899999999,0.16984192932870498,2634.0,-1.2775223785424321,-0.42606927867295985,Balanced
525,W 34 St & 11 Ave,40.755942,-74.002116,0.23775744206471636,1565.0,-0.871262451889283,-0.8677401793050784,Balanced
526,E 33 St & 5 Ave,40.747659000000006,-73.98490699999999,0.14212114394332387,850.5,-1.44334376137153,-1.3850838004597759,HighDemand&LowSupply
527,E 33 St & 2 Ave,40.744023,-73.976056,0.1441843962695023,667.0,-1.431001710123852,-1.591264249039393,HighDemand&LowSupply
528,2 Ave & E 31 St,40.742909000000004,-73.97706099999999,0.14602197541331652,807.0,-1.4200096003964748,-1.429623291071341,HighDemand&LowSupply
529,W 42 St & 8 Ave,40.75757,-73.990985,0.42058609536862934,3118.0,0.22238982708346772,-0.2829611142153333,Balanced
530,11 Ave & W 59 St,40.771522,-73.99054100000001,0.4320163488142727,1799.0,0.2907638073330747,-0.749525450687244,Balanced
531,Forsyth St & Broome St,40.718939,-73.99266300000001,0.4253634900365294,1872.0000000000002,0.2509674513873347,-0.7157807548541415,Balanced
532,S 5 Pl & S 4 St,40.710451,-73.960876,0.5202260487190778,2418.0,0.8184203731123506,-0.49865731354045856,Balanced
533,Broadway & W 39 St,40.752996,-73.987216,0.1002045336799944,966.0000000000001,-1.6940823382460213,-1.277054225596738,HighDemand&LowSupply
534,Water - Whitehall Plaza,40.702551,-74.012723,0.2856365339570953,6047.0,-0.5848572467040556,0.2789670250242369,Balanced
536,1 Ave & E 30 St,40.741444,-73.97536099999999,0.2818008798761475,1102.0,-0.6078015267781787,-1.1653099120536616,Balanced
537,Lexington Ave & E 24 St,40.740259,-73.984092,0.20714565150747852,727.0,-1.054377373436666,-1.5181896118670934,HighDemand&LowSupply
539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,0.441794864113808,3322.0,0.3492573495052074,-0.2291961436643653,Balanced
540,Lexington Ave & E 29 St,40.743116,-73.98215400000001,0.195272687136229,745.0,-1.125399580886801,-1.4974406615703502,HighDemand&LowSupply
545,E 23 St & 1 Ave,40.736502,-73.978095,0.5142959561650872,1021.0000000000001,0.7829474911598123,-1.230077194971207,Balanced
546,E 30 St & Park Ave S,40.744448999999996,-73.983035,0.21200836900287062,933.0000000000001,-1.0252893613842224,-1.3065420331835735,HighDemand&LowSupply
2000,Front St & Washington St,40.702551,-73.989402,0.53693319488657,5306.0,0.9183598965459981,0.16806609078296458,Balanced
2001,Sands St & Navy St,40.699773,-73.979927,0.5148819027230482,17092.0,0.7864525314086465,1.1604531913295157,Balanced
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,0.5474373624812283,3487.0,0.9811941767368261,-0.18807213635532166,Balanced
2003,1 Ave & E 18 St,40.733812,-73.980544,0.5010981603004696,1756.0,0.7040003498670135,-0.7700493473211187,Balanced
2004,6 Ave & Broome St,40.724399,-74.004704,0.3609463058779228,3692.0000000000005,-0.13436602335504955,-0.13960830103262545,Balanced
2005,Railroad Ave & Kay Ave,40.705312,-73.971001,0.4906002189282281,67831.0,0.6412033139604512,2.329839025279653,Balanced
2006,Central Park S & 6 Ave,40.765909,-73.976342,0.29103767341335535,1034.0,-0.5525484790757705,-1.2193435529594518,Balanced
2008,Little West St & 1 Pl,40.705693,-74.016777,0.445963984121774,1245.0,0.3741963703623138,-1.0618026036317798,Balanced
2009,Catherine St & Monroe St,40.711174,-73.996826,0.5395212202090617,8952.5,0.9338410574080065,0.6118381972555689,Balanced
2010,Grand St & Greene St,40.721655,-74.002347,0.33825376924879946,3743.5000000000005,-0.2701092121366201,-0.12785624690401157,Balanced
2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,0.23951315827063496,1641.0,-0.8607600333945165,-0.8275109944968276,Balanced
2017,E 43 St & 2 Ave,40.750223999999996,-73.971214,0.11370074596174838,1896.5000000000002,-1.6133501168315545,-0.704749790767378,Balanced
2021,W 45 St & 8 Ave,40.759291,-73.988597,0.08630282221370658,687.0,-1.7772401920724374,-1.5662001148647833,HighDemand&LowSupply
